"daylabel","year","month","day","hour","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","count"
406,2012,2,10,20,1,0,1,2,13.12,17.425,57,0,151
406,2012,2,10,21,1,0,1,2,13.12,16.665,66,6.0032,122
406,2012,2,10,22,1,0,1,2,13.12,17.425,66,0,113
406,2012,2,10,23,1,0,1,2,12.3,15.91,70,6.0032,65
407,2012,2,11,0,1,0,0,2,12.3,15.15,70,8.9981,53
407,2012,2,11,1,1,0,0,3,11.48,14.395,81,8.9981,45
407,2012,2,11,2,1,0,0,3,10.66,12.88,81,12.998,26
407,2012,2,11,3,1,0,0,3,9.84,11.365,87,15.0013,9
407,2012,2,11,4,1,0,0,3,9.84,11.365,87,15.0013,4
407,2012,2,11,5,1,0,0,3,9.02,11.365,93,11.0014,2
407,2012,2,11,6,1,0,0,3,9.02,11.365,93,8.9981,9
407,2012,2,11,7,1,0,0,3,9.02,11.365,93,8.9981,19
407,2012,2,11,8,1,0,0,3,9.02,11.365,93,8.9981,78
407,2012,2,11,9,1,0,0,3,9.02,12.12,93,7.0015,90
407,2012,2,11,10,1,0,0,3,9.02,12.12,93,7.0015,166
407,2012,2,11,11,1,0,0,2,9.84,12.88,81,7.0015,183
407,2012,2,11,12,1,0,0,2,10.66,12.88,81,11.0014,221
407,2012,2,11,13,1,0,0,2,10.66,12.12,81,19.0012,235
407,2012,2,11,14,1,0,0,2,10.66,12.12,81,16.9979,243
407,2012,2,11,15,1,0,0,2,12.3,13.635,61,19.9995,124
407,2012,2,11,16,1,0,0,3,9.02,9.85,75,27.9993,146
407,2012,2,11,17,1,0,0,3,9.02,9.09,69,31.0009,144
407,2012,2,11,18,1,0,0,2,9.02,9.09,47,43.9989,108
407,2012,2,11,19,1,0,0,2,8.2,7.575,40,36.9974,87
407,2012,2,11,20,1,0,0,2,6.56,6.06,43,36.9974,63
407,2012,2,11,21,1,0,0,1,5.74,3.79,43,43.0006,48
407,2012,2,11,22,1,0,0,2,5.74,5.305,39,26.0027,46
407,2012,2,11,23,1,0,0,3,4.92,3.79,50,32.9975,20
408,2012,2,12,0,1,0,0,3,4.1,3.79,68,26.0027,21
408,2012,2,12,1,1,0,0,3,3.28,2.275,79,31.0009,24
408,2012,2,12,2,1,0,0,2,4.1,3.03,58,39.0007,27
408,2012,2,12,3,1,0,0,2,4.1,2.275,46,46.0022,14
408,2012,2,12,4,1,0,0,2,4.1,2.275,46,47.9988,1
408,2012,2,12,5,1,0,0,1,4.1,3.79,49,26.0027,3
408,2012,2,12,6,1,0,0,1,4.1,3.79,49,26.0027,2
408,2012,2,12,7,1,0,0,1,3.28,4.545,53,12.998,18
408,2012,2,12,8,1,0,0,1,3.28,3.79,53,16.9979,26
408,2012,2,12,9,1,0,0,1,4.1,4.545,49,19.9995,63
408,2012,2,12,10,1,0,0,1,4.92,5.305,42,23.9994,91
408,2012,2,12,11,1,0,0,1,4.92,5.305,42,19.9995,124
408,2012,2,12,12,1,0,0,1,5.74,3.79,39,43.0006,140
408,2012,2,12,13,1,0,0,1,6.56,6.06,40,30.0026,138
408,2012,2,12,14,1,0,0,1,6.56,6.06,40,35.0008,111
408,2012,2,12,15,1,0,0,1,6.56,6.06,40,36.9974,155
408,2012,2,12,16,1,0,0,1,8.2,8.335,34,31.0009,164
408,2012,2,12,17,1,0,0,1,7.38,7.575,37,27.9993,87
408,2012,2,12,18,1,0,0,1,6.56,6.06,40,31.0009,96
408,2012,2,12,19,1,0,0,1,6.56,6.82,40,19.0012,80
408,2012,2,12,20,1,0,0,1,5.74,6.06,42,22.0028,57
408,2012,2,12,21,1,0,0,1,5.74,6.06,43,19.9995,36
408,2012,2,12,22,1,0,0,1,5.74,7.575,43,11.0014,28
408,2012,2,12,23,1,0,0,1,5.74,6.82,43,15.0013,23
409,2012,2,13,0,1,0,1,1,5.74,6.82,46,15.0013,9
409,2012,2,13,1,1,0,1,1,4.92,6.06,50,15.0013,6
409,2012,2,13,2,1,0,1,1,5.74,6.82,46,12.998,4
409,2012,2,13,3,1,0,1,1,4.92,7.575,54,7.0015,1
409,2012,2,13,4,1,0,1,1,4.92,8.335,54,6.0032,2
409,2012,2,13,5,1,0,1,1,4.1,6.06,58,8.9981,17
409,2012,2,13,6,1,0,1,1,4.1,5.305,54,15.0013,72
409,2012,2,13,7,1,0,1,1,4.1,5.305,54,12.998,195
409,2012,2,13,8,1,0,1,1,4.1,6.06,54,8.9981,417
409,2012,2,13,9,1,0,1,1,4.92,6.82,50,12.998,205
409,2012,2,13,10,1,0,1,1,5.74,7.575,50,8.9981,71
409,2012,2,13,11,1,0,1,1,9.02,11.365,37,12.998,90
409,2012,2,13,12,1,0,1,1,11.48,12.88,28,22.0028,118
409,2012,2,13,13,1,0,1,1,13.12,15.15,22,15.0013,140
409,2012,2,13,14,1,0,1,1,13.94,17.425,23,7.0015,135
409,2012,2,13,15,1,0,1,1,14.76,17.425,27,8.9981,155
409,2012,2,13,16,1,0,1,1,14.76,17.425,23,12.998,211
409,2012,2,13,17,1,0,1,1,14.76,17.425,23,12.998,407
409,2012,2,13,18,1,0,1,1,13.94,15.91,25,16.9979,405
409,2012,2,13,19,1,0,1,1,13.94,16.665,25,8.9981,263
409,2012,2,13,20,1,0,1,1,12.3,15.15,42,11.0014,214
409,2012,2,13,21,1,0,1,1,11.48,14.395,45,8.9981,147
409,2012,2,13,22,1,0,1,1,10.66,13.635,56,7.0015,102
409,2012,2,13,23,1,0,1,1,11.48,15.91,41,0,36
410,2012,2,14,0,1,0,1,2,10.66,15.15,60,0,14
410,2012,2,14,1,1,0,1,2,10.66,15.15,56,0,6
410,2012,2,14,2,1,0,1,2,11.48,15.91,41,0,3
410,2012,2,14,3,1,0,1,2,10.66,15.15,52,0,3
410,2012,2,14,4,1,0,1,2,10.66,13.635,65,7.0015,2
410,2012,2,14,5,1,0,1,2,10.66,13.635,65,7.0015,22
410,2012,2,14,6,1,0,1,2,10.66,15.15,56,0,90
410,2012,2,14,7,1,0,1,2,9.84,12.88,60,6.0032,280
410,2012,2,14,8,1,0,1,2,9.84,14.395,70,0,513
410,2012,2,14,9,1,0,1,2,10.66,14.395,56,6.0032,262
410,2012,2,14,10,1,0,1,2,10.66,13.635,60,8.9981,98
410,2012,2,14,11,1,0,1,2,12.3,15.15,45,11.0014,112
410,2012,2,14,12,1,0,1,2,12.3,14.395,52,15.0013,172
410,2012,2,14,13,1,0,1,2,14.76,16.665,40,16.9979,173
410,2012,2,14,14,1,0,1,1,16.4,20.455,40,15.0013,124
410,2012,2,14,15,1,0,1,2,17.22,21.21,38,30.0026,145
410,2012,2,14,16,1,0,1,1,17.22,21.21,35,19.9995,266
410,2012,2,14,17,1,0,1,1,17.22,21.21,38,23.9994,523
410,2012,2,14,18,1,0,1,2,15.58,19.695,46,19.9995,406
410,2012,2,14,19,1,0,1,2,14.76,17.425,50,11.0014,281
410,2012,2,14,20,1,0,1,2,15.58,19.695,46,8.9981,184
410,2012,2,14,21,1,0,1,2,14.76,18.18,50,7.0015,109
410,2012,2,14,22,1,0,1,2,14.76,18.18,50,7.0015,77
410,2012,2,14,23,1,0,1,2,14.76,18.18,50,6.0032,57
411,2012,2,15,0,1,0,1,1,13.12,17.425,57,0,22
411,2012,2,15,1,1,0,1,1,13.94,18.18,53,0,5
411,2012,2,15,2,1,0,1,1,12.3,16.665,61,0,4
411,2012,2,15,3,1,0,1,1,11.48,15.91,75,0,3
411,2012,2,15,4,1,0,1,1,11.48,14.395,70,7.0015,1
411,2012,2,15,5,1,0,1,1,11.48,14.395,70,7.0015,25
411,2012,2,15,6,1,0,1,1,12.3,15.15,61,8.9981,95
411,2012,2,15,7,1,0,1,2,12.3,14.395,65,12.998,321
411,2012,2,15,8,1,0,1,1,13.12,14.395,61,23.9994,515
411,2012,2,15,9,1,0,1,1,13.12,15.15,61,22.0028,231
411,2012,2,15,10,1,0,1,1,13.94,15.15,57,19.9995,120
411,2012,2,15,11,1,0,1,1,14.76,16.665,53,19.0012,138
411,2012,2,15,12,1,0,1,1,15.58,19.695,46,26.0027,163
411,2012,2,15,13,1,0,1,1,16.4,20.455,43,19.0012,170
411,2012,2,15,14,1,0,1,1,17.22,21.21,41,23.9994,134
411,2012,2,15,15,1,0,1,1,17.22,21.21,41,15.0013,171
411,2012,2,15,16,1,0,1,1,17.22,21.21,38,12.998,231
411,2012,2,15,17,1,0,1,1,17.22,21.21,38,12.998,487
411,2012,2,15,18,1,0,1,1,16.4,20.455,40,15.0013,468
411,2012,2,15,19,1,0,1,1,15.58,19.695,43,11.0014,311
411,2012,2,15,20,1,0,1,1,14.76,17.425,46,11.0014,211
411,2012,2,15,21,1,0,1,1,13.94,16.665,53,11.0014,178
411,2012,2,15,22,1,0,1,1,13.94,17.425,49,7.0015,107
411,2012,2,15,23,1,0,1,1,13.94,17.425,53,6.0032,58
426,2012,3,1,0,1,0,1,2,17.22,21.21,94,0,11
426,2012,3,1,1,1,0,1,3,18.86,22.725,94,7.0015,12
426,2012,3,1,2,1,0,1,2,18.86,22.725,94,19.0012,6
426,2012,3,1,3,1,0,1,1,18.86,22.725,94,15.0013,3
426,2012,3,1,4,1,0,1,1,19.68,23.485,88,12.998,5
426,2012,3,1,5,1,0,1,1,19.68,23.485,88,11.0014,18
426,2012,3,1,6,1,0,1,2,17.22,21.21,94,0,109
426,2012,3,1,7,1,0,1,2,18.04,21.97,94,8.9981,304
426,2012,3,1,8,1,0,1,1,17.22,21.21,94,8.9981,594
426,2012,3,1,9,1,0,1,1,18.86,22.725,77,16.9979,286
426,2012,3,1,10,1,0,1,1,21.32,25,55,11.0014,133
426,2012,3,1,11,1,0,1,1,22.96,26.515,43,12.998,168
426,2012,3,1,12,1,0,1,1,22.96,26.515,37,15.0013,220
426,2012,3,1,13,1,0,1,1,23.78,27.275,32,16.9979,211
426,2012,3,1,14,1,0,1,1,23.78,27.275,35,15.0013,211
426,2012,3,1,15,1,0,1,1,24.6,31.06,31,16.9979,223
426,2012,3,1,16,1,0,1,1,23.78,27.275,32,19.9995,361
426,2012,3,1,17,1,0,1,1,22.96,26.515,35,19.9995,600
426,2012,3,1,18,1,0,1,1,22.14,25.76,34,23.9994,525
426,2012,3,1,19,1,0,1,1,19.68,23.485,41,22.0028,328
426,2012,3,1,20,1,0,1,1,18.04,21.97,44,27.9993,254
426,2012,3,1,21,1,0,1,1,17.22,21.21,47,31.0009,197
426,2012,3,1,22,1,0,1,1,15.58,19.695,50,16.9979,126
426,2012,3,1,23,1,0,1,1,14.76,17.425,50,15.0013,85
427,2012,3,2,0,1,0,1,1,13.94,16.665,53,11.0014,46
427,2012,3,2,1,1,0,1,1,13.94,15.91,49,15.0013,20
427,2012,3,2,2,1,0,1,1,13.94,15.91,53,19.0012,6
427,2012,3,2,3,1,0,1,1,13.12,15.91,57,12.998,3
427,2012,3,2,4,1,0,1,1,13.12,17.425,61,0,2
427,2012,3,2,5,1,0,1,1,12.3,16.665,70,0,24
427,2012,3,2,6,1,0,1,1,12.3,16.665,70,0,92
427,2012,3,2,7,1,0,1,1,12.3,16.665,70,0,262
427,2012,3,2,8,1,0,1,1,11.48,15.15,75,6.0032,549
427,2012,3,2,9,1,0,1,1,12.3,16.665,81,0,314
427,2012,3,2,10,1,0,1,1,14.76,17.425,50,11.0014,132
427,2012,3,2,11,1,0,1,1,15.58,19.695,46,12.998,194
427,2012,3,2,12,1,0,1,1,16.4,20.455,43,11.0014,234
427,2012,3,2,13,1,0,1,1,17.22,21.21,44,15.0013,222
427,2012,3,2,14,1,0,1,2,18.04,21.97,44,19.0012,205
427,2012,3,2,15,1,0,1,2,17.22,21.21,50,19.9995,78
427,2012,3,2,16,1,0,1,3,16.4,20.455,58,19.9995,50
427,2012,3,2,17,1,0,1,3,14.76,17.425,81,15.0013,128
427,2012,3,2,18,1,0,1,3,14.76,17.425,87,12.998,160
427,2012,3,2,19,1,0,1,3,14.76,17.425,87,12.998,174
427,2012,3,2,20,1,0,1,2,14.76,17.425,87,12.998,100
427,2012,3,2,21,1,0,1,3,14.76,18.18,87,6.0032,101
427,2012,3,2,22,1,0,1,2,14.76,18.94,87,0,75
427,2012,3,2,23,1,0,1,2,14.76,18.94,87,0,23
428,2012,3,3,0,1,0,0,3,14.76,18.18,93,6.0032,22
428,2012,3,3,1,1,0,0,3,14.76,18.94,93,0,44
428,2012,3,3,2,1,0,0,3,14.76,18.18,93,6.0032,38
428,2012,3,3,3,1,0,0,2,14.76,17.425,93,11.0014,21
428,2012,3,3,4,1,0,0,2,14.76,17.425,93,12.998,2
428,2012,3,3,5,1,0,0,2,14.76,18.18,93,6.0032,2
428,2012,3,3,6,1,0,0,2,14.76,18.18,93,6.0032,7
428,2012,3,3,7,1,0,0,2,14.76,17.425,93,8.9981,16
428,2012,3,3,8,1,0,0,3,14.76,18.94,93,0,48
428,2012,3,3,9,1,0,0,3,15.58,19.695,87,6.0032,94
428,2012,3,3,10,1,0,0,2,16.4,20.455,87,0,168
428,2012,3,3,11,1,0,0,2,16.4,20.455,87,6.0032,214
428,2012,3,3,12,1,0,0,2,17.22,21.21,67,16.9979,299
428,2012,3,3,13,1,0,0,1,18.04,21.97,51,19.0012,339
428,2012,3,3,14,1,0,0,2,18.86,22.725,44,23.9994,430
428,2012,3,3,15,1,0,0,1,19.68,23.485,29,19.9995,399
428,2012,3,3,16,1,0,0,1,20.5,24.24,27,19.9995,467
428,2012,3,3,17,1,0,0,1,20.5,24.24,23,22.0028,385
428,2012,3,3,18,1,0,0,1,20.5,24.24,25,16.9979,303
428,2012,3,3,19,1,0,0,1,18.86,22.725,33,11.0014,225
428,2012,3,3,20,1,0,0,1,18.04,21.97,30,8.9981,149
428,2012,3,3,21,1,0,0,1,18.86,22.725,19,22.0028,154
428,2012,3,3,22,1,0,0,1,18.04,21.97,21,8.9981,134
428,2012,3,3,23,1,0,0,1,17.22,21.21,24,0,106
429,2012,3,4,0,1,0,0,2,16.4,20.455,30,23.9994,72
429,2012,3,4,1,1,0,0,2,15.58,19.695,34,12.998,76
429,2012,3,4,2,1,0,0,2,14.76,17.425,40,11.0014,80
429,2012,3,4,3,1,0,0,2,14.76,17.425,43,8.9981,26
429,2012,3,4,4,1,0,0,2,13.94,16.665,46,12.998,14
429,2012,3,4,5,1,0,0,2,13.94,15.91,46,15.0013,5
429,2012,3,4,6,1,0,0,2,12.3,13.635,52,19.9995,5
429,2012,3,4,7,1,0,0,2,12.3,13.635,52,19.9995,23
429,2012,3,4,8,1,0,0,1,12.3,13.635,52,22.0028,66
429,2012,3,4,9,1,0,0,1,12.3,13.635,49,30.0026,118
429,2012,3,4,10,1,0,0,1,12.3,13.635,49,22.0028,192
429,2012,3,4,11,1,0,0,1,13.12,14.395,45,26.0027,256
429,2012,3,4,12,1,0,0,1,13.94,15.15,42,23.9994,327
429,2012,3,4,13,1,0,0,1,14.76,16.665,37,23.9994,364
429,2012,3,4,14,1,0,0,1,14.76,16.665,34,23.9994,332
429,2012,3,4,15,1,0,0,1,14.76,15.91,32,35.0008,334
429,2012,3,4,16,1,0,0,1,14.76,15.91,29,32.9975,299
429,2012,3,4,17,1,0,0,1,13.94,14.395,31,36.9974,263
429,2012,3,4,18,1,0,0,1,13.12,13.635,33,40.9973,184
429,2012,3,4,19,1,0,0,1,12.3,12.88,36,32.9975,132
429,2012,3,4,20,1,0,0,1,11.48,13.635,38,16.9979,88
429,2012,3,4,21,1,0,0,1,11.48,13.635,36,15.0013,79
429,2012,3,4,22,1,0,0,1,10.66,12.12,41,16.9979,62
429,2012,3,4,23,1,0,0,1,10.66,12.88,41,12.998,26
430,2012,3,5,0,1,0,1,1,9.84,11.365,44,12.998,17
430,2012,3,5,1,1,0,1,1,9.84,12.12,48,8.9981,6
430,2012,3,5,2,1,0,1,1,9.84,12.12,48,8.9981,4
430,2012,3,5,3,1,0,1,1,9.02,11.365,51,11.0014,1
430,2012,3,5,4,1,0,1,1,8.2,11.365,55,6.0032,1
430,2012,3,5,5,1,0,1,1,8.2,11.365,55,6.0032,18
430,2012,3,5,6,1,0,1,1,7.38,9.85,59,8.9981,91
430,2012,3,5,7,1,0,1,1,7.38,9.85,59,8.9981,260
430,2012,3,5,8,1,0,1,1,8.2,11.365,59,7.0015,428
430,2012,3,5,9,1,0,1,2,9.02,12.88,60,6.0032,197
430,2012,3,5,10,1,0,1,2,9.84,12.88,60,0,86
430,2012,3,5,11,1,0,1,2,10.66,13.635,56,8.9981,103
430,2012,3,5,12,1,0,1,2,10.66,15.15,52,0,137
430,2012,3,5,13,1,0,1,2,10.66,12.88,55,19.9995,120
430,2012,3,5,14,1,0,1,2,11.48,12.88,57,23.9994,128
430,2012,3,5,15,1,0,1,2,12.3,14.395,53,12.998,130
430,2012,3,5,16,1,0,1,1,12.3,13.635,45,19.9995,210
430,2012,3,5,17,1,0,1,3,12.3,13.635,45,19.9995,387
430,2012,3,5,18,1,0,1,3,11.48,11.365,55,43.9989,375
430,2012,3,5,19,1,0,1,1,10.66,12.88,53,15.0013,226
430,2012,3,5,20,1,0,1,1,10.66,11.365,37,31.0009,179
430,2012,3,5,21,1,0,1,1,10.66,11.365,37,26.0027,120
430,2012,3,5,22,1,0,1,1,9.84,10.605,35,22.0028,78
430,2012,3,5,23,1,0,1,1,9.02,9.09,37,39.0007,31
431,2012,3,6,0,1,0,1,1,9.02,10.605,37,19.9995,8
431,2012,3,6,1,1,0,1,1,8.2,9.85,44,16.9979,6
431,2012,3,6,2,1,0,1,1,8.2,9.85,44,15.0013,4
431,2012,3,6,3,1,0,1,1,7.38,8.335,51,19.0012,1
431,2012,3,6,4,1,0,1,1,7.38,8.335,51,19.9995,3
431,2012,3,6,5,1,0,1,1,7.38,9.09,51,15.0013,25
431,2012,3,6,6,1,0,1,1,7.38,10.605,51,7.0015,102
431,2012,3,6,7,1,0,1,1,6.56,9.09,55,8.9981,275
431,2012,3,6,8,1,0,1,1,6.56,9.09,59,7.0015,501
431,2012,3,6,9,1,0,1,1,9.02,13.635,47,0,233
431,2012,3,6,10,1,0,1,1,9.84,12.88,44,0,129
431,2012,3,6,11,1,0,1,1,10.66,12.88,41,11.0014,130
431,2012,3,6,12,1,0,1,1,10.66,13.635,41,7.0015,138
431,2012,3,6,13,1,0,1,1,12.3,15.15,39,8.9981,164
431,2012,3,6,14,1,0,1,1,13.12,15.15,36,15.0013,136
431,2012,3,6,15,1,0,1,1,13.94,15.15,36,19.9995,166
431,2012,3,6,16,1,0,1,1,14.76,16.665,32,19.0012,250
431,2012,3,6,17,1,0,1,1,14.76,16.665,34,19.0012,446
431,2012,3,6,18,1,0,1,1,13.94,15.15,42,22.0028,457
431,2012,3,6,19,1,0,1,1,13.94,15.15,46,19.9995,287
431,2012,3,6,20,1,0,1,1,13.12,15.91,49,12.998,187
431,2012,3,6,21,1,0,1,1,13.12,15.91,49,12.998,148
431,2012,3,6,22,1,0,1,1,11.48,13.635,56,11.0014,106
431,2012,3,6,23,1,0,1,1,11.48,13.635,61,15.0013,54
432,2012,3,7,0,1,0,1,1,11.48,12.88,65,19.0012,15
432,2012,3,7,1,1,0,1,1,12.3,13.635,61,19.9995,5
432,2012,3,7,2,1,0,1,1,12.3,14.395,56,19.0012,4
432,2012,3,7,3,1,0,1,1,12.3,13.635,56,23.9994,3
432,2012,3,7,4,1,0,1,1,11.48,12.88,61,22.0028,3
432,2012,3,7,5,1,0,1,1,11.48,12.88,56,19.9995,18
432,2012,3,7,6,1,0,1,1,11.48,12.88,61,26.0027,108
432,2012,3,7,7,1,0,1,1,10.66,11.365,65,26.0027,344
432,2012,3,7,8,1,0,1,1,11.48,12.88,61,19.9995,566
432,2012,3,7,9,1,0,1,1,12.3,13.635,61,22.0028,264
432,2012,3,7,10,1,0,1,1,14.76,16.665,50,19.9995,147
432,2012,3,7,11,1,0,1,1,17.22,21.21,38,19.9995,161
432,2012,3,7,12,1,0,1,1,18.04,21.97,38,26.0027,215
432,2012,3,7,13,1,0,1,1,20.5,24.24,34,27.9993,205
432,2012,3,7,14,1,0,1,1,21.32,25,36,22.0028,175
432,2012,3,7,15,1,0,1,1,22.14,25.76,37,30.0026,209
432,2012,3,7,16,1,0,1,1,22.96,26.515,37,27.9993,288
432,2012,3,7,17,1,0,1,1,22.96,26.515,43,32.9975,612
432,2012,3,7,18,1,0,1,1,22.96,26.515,40,31.0009,544
432,2012,3,7,19,1,0,1,1,22.14,25.76,42,23.9994,361
432,2012,3,7,20,1,0,1,1,20.5,24.24,51,16.9979,260
432,2012,3,7,21,1,0,1,1,18.04,21.97,62,16.9979,188
432,2012,3,7,22,1,0,1,1,18.86,22.725,59,19.9995,159
432,2012,3,7,23,1,0,1,1,18.04,21.97,62,22.0028,62
433,2012,3,8,0,1,0,1,1,18.04,21.97,62,22.0028,46
433,2012,3,8,1,1,0,1,1,18.86,22.725,63,22.0028,21
433,2012,3,8,2,1,0,1,1,18.86,22.725,63,26.0027,11
433,2012,3,8,3,1,0,1,1,18.86,22.725,63,26.0027,3
433,2012,3,8,4,1,0,1,1,18.04,21.97,72,19.0012,2
433,2012,3,8,5,1,0,1,1,17.22,21.21,77,15.0013,29
433,2012,3,8,6,1,0,1,1,17.22,21.21,77,16.9979,109
433,2012,3,8,7,1,0,1,1,17.22,21.21,77,23.9994,334
433,2012,3,8,8,1,0,1,1,18.04,21.97,77,26.0027,585
433,2012,3,8,9,1,0,1,1,18.86,22.725,72,31.0009,301
433,2012,3,8,10,1,0,1,1,20.5,24.24,68,31.0009,138
433,2012,3,8,11,1,0,1,2,22.14,25.76,60,31.0009,204
433,2012,3,8,12,1,0,1,2,22.96,26.515,60,30.0026,251
433,2012,3,8,13,1,0,1,2,24.6,31.06,49,43.0006,233
433,2012,3,8,14,1,0,1,2,25.42,31.06,43,43.0006,203
433,2012,3,8,15,1,0,1,1,26.24,31.06,38,46.0022,185
433,2012,3,8,16,1,0,1,2,25.42,31.06,41,43.0006,342
433,2012,3,8,17,1,0,1,1,25.42,31.06,38,43.9989,597
433,2012,3,8,18,1,0,1,2,25.42,31.06,38,36.9974,590
433,2012,3,8,19,1,0,1,2,24.6,31.06,40,30.0026,416
433,2012,3,8,20,1,0,1,2,24.6,31.06,43,26.0027,302
433,2012,3,8,21,1,0,1,1,24.6,31.06,43,26.0027,233
433,2012,3,8,22,1,0,1,1,22.96,26.515,49,22.0028,153
433,2012,3,8,23,1,0,1,2,22.96,26.515,49,30.0026,94
434,2012,3,9,0,1,0,1,2,23.78,27.275,49,31.0009,54
434,2012,3,9,1,1,0,1,3,22.96,26.515,52,32.9975,26
434,2012,3,9,2,1,0,1,3,19.68,23.485,77,27.9993,11
434,2012,3,9,3,1,0,1,1,18.86,22.725,77,35.0008,7
434,2012,3,9,4,1,0,1,3,16.4,20.455,66,19.0012,1
434,2012,3,9,5,1,0,1,3,16.4,20.455,66,19.0012,29
434,2012,3,9,6,1,0,1,2,16.4,20.455,50,23.9994,85
434,2012,3,9,7,1,0,1,2,15.58,19.695,40,19.9995,268
434,2012,3,9,8,1,0,1,2,13.94,14.395,42,35.0008,501
434,2012,3,9,9,1,0,1,2,13.94,14.395,42,35.0008,284
434,2012,3,9,10,1,0,1,2,13.94,14.395,36,32.9975,159
434,2012,3,9,11,1,0,1,2,14.76,16.665,34,23.9994,187
434,2012,3,9,12,1,0,1,1,14.76,16.665,34,27.9993,201
434,2012,3,9,13,1,0,1,2,15.58,19.695,29,26.0027,224
434,2012,3,9,14,1,0,1,1,17.22,21.21,28,31.0009,178
434,2012,3,9,15,1,0,1,1,18.86,22.725,24,16.9979,238
434,2012,3,9,16,1,0,1,1,19.68,23.485,23,27.9993,343
434,2012,3,9,17,1,0,1,1,18.86,22.725,24,26.0027,566
434,2012,3,9,18,1,0,1,1,18.04,21.97,26,35.0008,470
434,2012,3,9,19,1,0,1,1,17.22,21.21,28,40.9973,244
434,2012,3,9,20,1,0,1,1,15.58,19.695,32,23.9994,159
434,2012,3,9,21,1,0,1,1,14.76,16.665,34,22.0028,141
434,2012,3,9,22,1,0,1,1,13.94,14.395,31,32.9975,107
434,2012,3,9,23,1,0,1,1,13.12,15.15,33,19.9995,86
435,2012,3,10,0,1,0,0,1,12.3,13.635,36,23.9994,77
435,2012,3,10,1,1,0,0,1,12.3,14.395,36,16.9979,51
435,2012,3,10,2,1,0,0,1,10.66,12.12,41,16.9979,42
435,2012,3,10,3,1,0,0,1,10.66,11.365,41,19.9995,16
435,2012,3,10,4,1,0,0,1,9.84,10.605,41,23.9994,4
435,2012,3,10,5,1,0,0,1,9.02,10.605,42,19.0012,10
435,2012,3,10,6,1,0,0,1,9.02,10.605,44,19.0012,12
435,2012,3,10,7,1,0,0,1,9.02,10.605,44,16.9979,40
435,2012,3,10,8,1,0,0,1,9.02,10.605,44,19.9995,111
435,2012,3,10,9,1,0,0,1,9.84,10.605,41,22.0028,148
435,2012,3,10,10,1,0,0,1,10.66,11.365,35,27.9993,223
435,2012,3,10,11,1,0,0,1,12.3,13.635,33,22.0028,274
435,2012,3,10,12,1,0,0,1,12.3,13.635,33,22.0028,329
435,2012,3,10,13,1,0,0,1,13.12,15.15,29,19.0012,357
435,2012,3,10,14,1,0,0,1,13.94,15.91,27,19.0012,379
435,2012,3,10,15,1,0,0,1,13.94,18.18,25,0,406
435,2012,3,10,16,1,0,0,1,14.76,18.18,23,0,390
435,2012,3,10,17,1,0,0,1,14.76,18.94,23,0,354
435,2012,3,10,18,1,0,0,1,14.76,18.18,21,6.0032,297
435,2012,3,10,19,1,0,0,1,13.94,18.18,25,0,184
435,2012,3,10,20,1,0,0,1,13.12,16.665,33,8.9981,121
435,2012,3,10,21,1,0,0,1,12.3,14.395,39,15.0013,110
435,2012,3,10,22,1,0,0,1,10.66,12.88,44,11.0014,100
435,2012,3,10,23,1,0,0,1,10.66,12.88,41,12.998,83
436,2012,3,11,0,1,0,0,1,10.66,14.395,44,6.0032,69
436,2012,3,11,1,1,0,0,1,9.84,12.12,52,11.0014,61
436,2012,3,11,2,1,0,0,1,9.84,12.12,56,9.99975,0
436,2012,3,11,3,1,0,0,1,9.84,12.12,60,8.9981,66
436,2012,3,11,4,1,0,0,1,9.84,12.12,60,8.9981,22
436,2012,3,11,5,1,0,0,1,9.84,12.12,60,11.0014,7
436,2012,3,11,6,1,0,0,1,9.84,12.12,70,11.0014,10
436,2012,3,11,7,1,0,0,1,9.02,11.365,69,8.9981,17
436,2012,3,11,8,1,0,0,1,9.02,11.365,69,8.9981,72
436,2012,3,11,9,1,0,0,1,10.66,12.88,60,15.0013,90
436,2012,3,11,10,1,0,0,1,13.12,15.15,49,19.0012,218
436,2012,3,11,11,1,0,0,1,14.76,16.665,43,19.0012,299
436,2012,3,11,12,1,0,0,1,16.4,20.455,37,19.9995,410
436,2012,3,11,13,1,0,0,1,17.22,21.21,41,19.9995,464
436,2012,3,11,14,1,0,0,1,18.86,22.725,31,19.0012,501
436,2012,3,11,15,1,0,0,1,20.5,24.24,29,19.9995,487
436,2012,3,11,16,1,0,0,1,20.5,24.24,31,23.9994,509
436,2012,3,11,17,1,0,0,1,21.32,25,27,19.9995,498
436,2012,3,11,18,1,0,0,1,21.32,25,29,19.0012,389
436,2012,3,11,19,1,0,0,1,20.5,24.24,31,19.0012,258
436,2012,3,11,20,1,0,0,1,18.04,21.97,47,15.0013,171
436,2012,3,11,21,1,0,0,1,17.22,21.21,54,15.0013,147
436,2012,3,11,22,1,0,0,1,16.4,20.455,54,12.998,94
436,2012,3,11,23,1,0,0,1,16.4,20.455,50,11.0014,52
437,2012,3,12,0,1,0,1,1,15.58,19.695,54,12.998,24
437,2012,3,12,1,1,0,1,1,15.58,19.695,50,8.9981,10
437,2012,3,12,2,1,0,1,1,15.58,19.695,54,7.0015,9
